"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","tp","cueLevel","learning_quartile","logRT","zlogRT"
12,1,71," S2-19.jpg",2,2," green","congruent",2,1,2.3462,1.4833,1,1,0.8,4,0.852796998089483,0.234933034465187
12,1,72," S2-19.jpg",2,2," green","congruent",2,1,2.1868,1.65,1,1,0.8,4,0.782439288038707,-0.202865445046889
12,1,73," S1-15.jpg",1,1," purple","congruent",1,1,1.801,1.3167,1,1,0.8,4,0.588342066193819,-1.41062886628224
12,1,74," S1-15.jpg",1,3," orange","neutral",1,1,2.1063,1.2833,1,0.5,0.5,4,0.744932853709176,-0.436247968576125
12,1,75," S2-19.jpg",2,2," green","congruent",2,1,2.1064,1.5667,1,1,0.8,4,0.744980329199962,-0.43595255393478
13,1,1," S4-20.jpg",2,2," blue","congruent",2,1,1.9463,1.25,1,1,0.8,1,0.665930134266392,0.200554881691165
13,1,2," S4-20.jpg",2,1," red","incongruent",2,1,2.5461,1.8667,1,0,0.2,1,0.934562776661604,0.810701213355077
13,1,3," S4-20.jpg",2,3," yellow","neutral",2,1,1.6529,1.2667,1,0.5,0.5,1,0.502531320941171,-0.170573457961417
13,1,4," S4-20.jpg",2,1," red","incongruent",2,1,1.8401,1.3,1,0,0.2,1,0.609819917970192,0.0731115362483259
13,1,5," S4-20.jpg",2,3," yellow","neutral",2,1,1.8927,1.5,1,0.5,0.5,1,0.638004381062736,0.137127013341886
13,1,6," S3-12.jpg",1,1," red","congruent",1,1,1.9196,1.25,1,1,0.8,1,0.652116831001953,0.169180674000652
13,1,7," S4-20.jpg",2,2," blue","congruent",2,1,1.8663,1.25,1,1,0.8,1,0.623957861206947,0.105223099929734
13,1,8," S3-12.jpg",1,2," blue","incongruent",1,1,2.053,1.5167,1,0,0.2,1,0.719302138036796,0.321778914718973
13,1,9," S4-20.jpg",2,2," blue","congruent",2,1,1.9196,1.35,1,1,0.8,1,0.652116831001953,0.169180674000652
13,1,10," S3-12.jpg",1,1," red","congruent",1,1,1.8264,1.3167,1,1,0.8,1,0.602346816233449,0.0561378521488459
13,1,11," S3-12.jpg",1,1," red","congruent",1,1,1.7995,1.2667,1,1,0.8,1,0.587508848536948,0.0224363202774954
13,1,12," S3-12.jpg",1,1," red","congruent",1,1,1.853,1.2833,1,1,0.8,1,0.616805947303223,0.0889789309641713
