"subID","block","trial","targetName","targetIdx","response","accuracy","RT","respFrame","totalEv_signal1","targetEv_signal1","totalEv_signal2","targetEv_signal2","confidence","confRT","flickerDuration","coherence","noise1frames_design","signal1Onset_design","signal1frames_design","noise2Onset_design","noise2frames_design","signal2Onset_design","signal2frames_design","noise1frames_obs","signal1frames_obs","noise2frames_obs","signal2frames_obs","postFlickerResp","accuracyFactor","zlogRT"
"43",1,40,"S1-15.jpg","2",2,1,2.1764930000063,157,19,14,NA,NA,4,0.384037541021826,2.17881812501582,0.747466343017214,58,59,39,99,67,167,73,58,39,59,NA,0,"1",0.4902212767628
"44",1,1,"S4-20.jpg","2",2,1,1.7124442080094,124,19,13,NA,NA,NA,NA,1.71551429099054,0.632620073483088,65,66,39,106,86,193,47,65,39,19,NA,0,"1",-0.0634227899552211
"44",1,2,"S3-12.jpg","1",1,1,1.5581264999928,112,18,15,NA,NA,NA,NA,1.56080508400919,0.80338269955552,47,48,36,85,76,162,78,47,36,28,NA,0,"1",-0.357740013579681
"44",1,3,"S3-12.jpg","1",1,1,1.42008308300865,97,23,19,NA,NA,NA,NA,1.42268237500684,0.80338269955552,51,52,60,113,67,181,59,51,46,NA,NA,0,"1",-0.646856332332234
"44",1,4,"S3-12.jpg","1",2,0,1.11595116599347,72,10,6,NA,NA,NA,NA,1.11815054100589,0.80338269955552,53,54,31,86,48,135,105,53,19,NA,NA,0,"0",-1.39796506564143
"44",1,5,"S3-12.jpg","1",1,1,1.08861162498943,70,12,11,NA,NA,NA,NA,1.0921859999944,0.80338269955552,47,48,37,86,51,138,102,47,23,NA,NA,0,"1",-1.47526726776597
"44",1,6,"S4-20.jpg","2",1,0,1.1878354579967,78,15,7,NA,NA,NA,NA,1.19043399998918,0.632620073483088,48,49,34,84,52,137,103,48,30,NA,NA,0,"0",-1.203414003859
"44",1,7,"S4-20.jpg","2",2,1,1.03028654199443,66,0,0,NA,NA,NA,NA,1.03275195899187,0.632620073483088,73,74,47,122,64,187,53,66,NA,NA,NA,0,"1",-1.64688250989831
"44",1,8,"S3-12.jpg","1",1,1,1.15843895898433,75,14,11,NA,NA,NA,NA,1.16051308400347,0.80338269955552,46,47,40,88,48,137,103,46,29,NA,NA,0,"1",-1.28151208915188
"44",1,9,"S4-20.jpg","2",2,1,1.64252600001055,110,22,15,NA,NA,NA,NA,1.64491687499685,0.632620073483088,67,68,48,117,49,167,73,67,43,NA,NA,0,"1",-0.193339603618868
"44",1,10,"S4-20.jpg","2",1,0,1.44988620901131,95,8,7,NA,NA,NA,NA,1.45225620901329,0.632620073483088,79,80,44,125,56,182,58,79,16,NA,NA,0,"0",-0.582127013715125
"44",1,11,"S4-20.jpg","2",2,1,1.25790191697888,91,16,8,NA,NA,4,2.74058154097293,1.26026337500662,0.632620073483088,48,49,33,83,47,131,109,48,33,9,NA,0,"1",-1.02479812734234
"44",1,12,"S4-20.jpg","2",2,1,1.88528079199023,135,16,10,NA,NA,4,1.34849649999524,1.88790587498806,0.632620073483088,89,90,32,123,52,176,64,89,32,13,NA,0,"1",0.236247025798872
"44",1,13,"S3-12.jpg","1",1,1,1.67351633298676,121,22,18,NA,NA,4,0.636231083015446,1.67589245800627,0.80338269955552,76,77,49,127,75,203,37,76,45,NA,NA,0,"1",-0.135086418655904
"44",1,14,"S3-12.jpg","1",2,0,1.84346666699275,133,15,10,NA,NA,NA,NA,1.84583879201091,0.80338269955552,69,70,31,102,46,149,91,69,31,32,NA,0,"0",0.166346715603371
"44",1,15,"S4-20.jpg","2",2,1,1.64998266700422,119,18,14,NA,NA,4,1.20241120897117,1.6523615840124,0.632620073483088,60,61,37,99,59,159,81,60,37,21,NA,0,"1",-0.179223351099421
"44",1,16,"S3-12.jpg","1",2,0,0.541931749990908,39,0,0,NA,NA,1,0.831780290987808,0.543983416981064,0.80338269955552,85,86,36,123,63,187,53,39,NA,NA,NA,0,"0",-3.64910187602908
"44",1,17,"S3-12.jpg","1",1,1,1.54185295800562,111,15,9,NA,NA,3,2.59828108301735,1.54422991600586,0.80338269955552,80,81,35,117,50,168,72,80,31,NA,NA,0,"1",-0.390461130283949
"44",1,18,"S4-20.jpg","2",2,1,2.00922812498175,145,14,9,NA,NA,2,1.19704587501474,2.01126591599314,0.632620073483088,72,73,30,104,89,194,46,72,30,42,NA,0,"1",0.434688313208905
"44",1,19,"S3-12.jpg","1",1,1,2.12175070898957,153,16,13,NA,NA,2,0.702761624997947,2.12380179198226,0.80338269955552,70,71,33,105,83,189,51,70,33,49,NA,0,"1",0.604510732763186
"44",1,20,"S4-20.jpg","2",2,1,2.28507908401662,165,20,12,NA,NA,4,1.37341216698405,2.2874609590217,0.632620073483088,66,67,42,110,71,182,58,66,42,56,NA,0,"1",0.835629488715708
"44",1,21,"S3-12.jpg","1",1,1,2.43867358399439,176,19,16,6,5,1,0.435039958974812,2.44104941698606,0.80338269955552,75,76,39,116,49,166,74,75,39,49,11,0,"1",1.03837091216377
"44",1,22,"S3-12.jpg","1",1,1,2.19838466701913,159,17,16,9,7,2,0.511596750002354,2.20050254202215,0.80338269955552,57,58,34,93,48,142,98,57,34,48,18,0,"1",0.715089135860276
"44",1,23,"S4-20.jpg","2",1,0,2.57560441599344,186,14,8,2,2,3,1.30058174999431,2.57796908300952,0.632620073483088,78,79,30,110,72,183,57,78,30,72,4,0,"0",1.20862662158299
"44",1,24,"S4-20.jpg","2",2,1,1.90421750000678,137,16,10,4,2,4,1.27626429201337,1.90668520799954,0.632620073483088,46,47,33,81,47,129,111,46,33,47,9,0,"1",0.26739481571597
"44",1,25,"S3-12.jpg","1",1,1,2.04029733300558,148,18,15,NA,NA,3,1.3006610829907,2.04266429200652,0.80338269955552,68,69,38,108,48,157,83,68,38,41,NA,0,"1",0.482511160051219
"44",1,26,"S4-20.jpg","2",2,1,2.14209395801299,134,16,11,NA,NA,4,0.723349709005561,2.14421683299588,0.632620073483088,49,50,32,83,53,137,103,49,32,52,NA,0,"1",0.634249508816992
"44",1,27,"S3-12.jpg","1",1,1,2.87525408298825,207,17,15,28,26,4,1.13909616600722,2.87762766698143,0.80338269955552,51,52,35,88,62,151,89,51,35,62,57,0,"1",1.55162163206598
"44",1,28,"S4-20.jpg","2",2,1,2.00746933300979,143,14,8,NA,NA,4,0.325445708003826,2.00984591699671,0.632620073483088,86,87,30,118,77,196,44,86,30,26,NA,0,"1",0.431959044880387
"44",1,29,"S3-12.jpg","1",2,0,2.50689658301417,181,22,14,NA,NA,2,0.551045291009359,2.50928329199087,0.80338269955552,58,59,46,106,88,195,45,58,46,76,NA,0,"0",1.12435990133337
"44",1,30,"S3-12.jpg","1",1,1,1.69958549999865,123,19,16,NA,NA,3,0.62760479201097,1.70188549999148,0.80338269955552,59,60,38,99,69,169,71,59,38,25,NA,0,"1",-0.0869130292782722
"44",1,31,"S4-20.jpg","2",2,1,2.0446418330248,147,22,15,NA,NA,3,0.70652604100178,2.04702058300609,0.632620073483088,71,72,45,118,70,189,51,71,45,30,NA,0,"1",0.489140270096744
"44",1,32,"S4-20.jpg","2",2,1,2.04059987500659,147,20,13,NA,NA,4,0.32068450000952,2.04298304099939,0.632620073483088,52,53,41,95,90,186,54,52,41,53,NA,0,"1",0.48297325463132
"44",1,33,"S3-12.jpg","1",1,1,2.33728491698275,169,15,12,5,4,3,1.10192537502735,2.33955350000178,0.80338269955552,64,65,32,98,60,159,81,64,32,60,11,0,"1",0.906029739932084
"44",1,34,"S4-20.jpg","2",2,1,1.57659458299167,114,21,15,NA,NA,4,0.29766541699064,1.5789641669835,0.632620073483088,46,47,43,91,61,153,87,46,43,24,NA,0,"1",-0.32101780507015
"44",1,35,"S3-12.jpg","1",2,0,1.70094125001924,123,15,10,NA,NA,4,0.333482916990761,1.70301220900728,0.80338269955552,56,57,32,90,56,147,93,56,32,34,NA,0,"0",-0.0844279840249898
"44",1,36,"S4-20.jpg","2",2,1,2.08067170900176,150,19,12,NA,NA,3,0.215401291992748,2.08304929200676,0.632620073483088,90,91,40,132,49,182,58,90,40,19,NA,0,"1",0.543580218181528
"44",1,37,"S3-12.jpg","1",2,0,1.74587824998889,126,16,13,NA,NA,4,0.366419041994959,1.74823954200838,0.80338269955552,56,57,34,92,47,140,100,56,34,35,NA,0,"0",-0.0031615888016491
"44",1,38,"S4-20.jpg","2",2,1,2.55192491700291,181,15,12,NA,NA,3,0.248592374991858,2.55429545900552,0.632620073483088,82,83,31,115,74,190,50,82,31,67,NA,0,"1",1.17984148477631
"44",1,39,"S4-20.jpg","2",2,1,2.58648995799012,186,17,12,23,14,4,0.278126457997132,2.58855654200306,0.632620073483088,54,55,35,91,49,141,99,54,35,49,46,0,"1",1.22177056303375
"44",1,40,"S3-12.jpg","1",1,1,1.84431316598784,133,28,23,NA,NA,4,0.381479750009021,1.84656841598917,0.80338269955552,77,78,60,139,90,230,10,77,56,NA,NA,0,"1",0.16777746089072
"45",1,1,"S3-12.jpg","2",2,1,3.25036679202458,221,20,17,37,27,NA,NA,3.25373262498761,0.740917654469253,46,47,41,89,57,147,93,46,41,57,75,0,"1",1.25747916766632
"45",1,2,"S3-12.jpg","2",1,0,2.72675566602265,197,17,12,14,11,NA,NA,2.72938908304786,0.740917654469253,82,83,36,120,48,169,71,82,36,48,29,0,"0",0.564046651721508
"45",1,3,"S4-20.jpg","1",1,1,3.05756562500028,215,16,8,31,20,NA,NA,3.05982666596537,0.582786987956664,48,49,33,83,70,154,86,48,33,70,62,0,"1",1.01608279192301
"45",1,4,"S3-12.jpg","2",2,1,2.00911766599165,138,15,13,NA,NA,NA,NA,2.01137208298314,0.740917654469253,80,81,32,114,66,181,59,80,32,25,NA,0,"1",-0.641643791135463
"45",1,5,"S3-12.jpg","2",2,1,3.95762604201445,NA,15,11,51,38,NA,NA,3.47366908396361,0.740917654469253,55,56,30,87,51,139,101,55,30,51,102,1,"1",2.03468622241055
"45",1,6,"S4-20.jpg","1",1,1,1.90672495798208,131,16,11,NA,NA,NA,NA,1.91006766597275,0.582786987956664,79,80,33,114,69,184,56,79,33,18,NA,0,"1",-0.848141687962164
"45",1,7,"S3-12.jpg","2",1,0,3.11641175003024,213,23,18,26,18,NA,NA,3.11909829202341,0.740917654469253,64,65,48,114,46,161,79,64,48,46,53,0,"0",1.09133838996188
"45",1,8,"S3-12.jpg","2",1,0,2.37981512496481,163,19,11,NA,NA,NA,NA,2.38197066599969,0.740917654469253,71,72,39,112,64,177,63,71,39,52,NA,0,"0",0.0268069859405907
"45",1,9,"S4-20.jpg","1",1,1,2.94879300001776,202,15,6,30,19,NA,NA,2.95117912505521,0.582786987956664,46,47,31,79,63,143,97,46,31,63,60,0,"1",0.873085222254284
"45",1,10,"S4-20.jpg","1",1,1,1.90658733301098,127,21,13,NA,NA,NA,NA,1.90889208298177,0.582786987956664,54,55,44,100,86,187,53,54,44,28,NA,0,"1",-0.848426637325329
"45",1,11,"S4-20.jpg","1",1,1,2.20042358298087,159,23,12,NA,NA,NA,NA,2.20279295794899,0.582786987956664,53,54,47,102,68,171,69,53,47,58,NA,0,"1",-0.282584879796149
"45",1,12,"S3-12.jpg","2",1,0,2.11850020801648,153,15,9,NA,NA,2,1.14060179196531,2.12097833299777,0.740917654469253,78,79,31,111,58,170,70,78,31,43,NA,0,"0",-0.432366047664945
"45",1,13,"S4-20.jpg","1",1,1,1.86876270896755,135,15,8,NA,NA,2,1.01910812500864,1.87109841697384,0.582786987956664,72,73,32,106,83,190,50,72,32,30,NA,0,"1",-0.92753178581855
"45",1,14,"S3-12.jpg","2",2,1,2.48498608299997,179,15,10,17,13,4,1.82851533399662,2.48708758299472,0.740917654469253,57,58,30,89,55,145,95,57,30,55,35,0,"1",0.19752180706593
"45",1,15,"S4-20.jpg","1",NA,NA,NA,NA,29,18,15,8,1,0.0638203750131652,3.33458766702097,0.582786987956664,88,89,60,150,61,212,28,88,60,61,29,0,NA,NA
"45",1,16,"S3-12.jpg","2",2,1,1.7696753750206,128,18,12,NA,NA,4,2.0146375829936,1.7725649580243,0.740917654469253,69,70,37,108,79,188,52,69,37,21,NA,0,"1",-1.14260354067439
"45",1,17,"S4-20.jpg","1",2,0,2.71771425002953,196,15,10,29,17,4,1.39395795803284,2.72011312504765,0.582786987956664,56,57,32,90,48,139,101,56,32,48,58,0,"0",0.550935100639743
"45",1,18,"S4-20.jpg","1",1,1,2.22792220895644,160,16,11,6,4,3,0.797151874983683,2.23024166695541,0.582786987956664,55,56,32,89,60,150,90,55,32,60,11,0,"1",-0.23355646255811
"45",1,19,"S3-12.jpg","2",2,1,2.35952249995898,170,18,13,13,11,4,1.20427520899102,2.36178916599602,0.740917654469253,59,60,36,97,48,146,94,59,36,48,25,0,"1",-0.00699919087057203
"45",1,20,"S3-12.jpg","2",2,1,3.32050774997333,239,17,13,50,37,4,0.856177250039764,3.3228235829738,0.740917654469253,48,49,35,85,53,139,101,48,35,53,101,0,"1",1.34176175063965
"45",1,21,"S3-12.jpg","2",2,1,2.5168682920048,182,20,16,2,2,4,1.44695279101143,2.51920037501259,0.740917654469253,50,51,42,94,85,180,60,50,42,85,3,0,"1",0.247848230318167
"45",1,22,"S4-20.jpg","1",1,1,2.17359433299862,157,22,10,NA,NA,2,1.01914754201425,2.17599616601365,0.582786987956664,66,67,45,113,47,161,79,66,45,45,NA,0,"1",-0.331013962601786
"45",1,23,"S3-12.jpg","2",2,1,1.95170591695933,141,15,9,NA,NA,3,0.436767292034347,1.95409141696291,0.740917654469253,57,58,31,90,90,181,59,57,31,52,NA,0,"1",-0.756094508661266
"45",1,24,"S4-20.jpg","1",1,1,1.98358566698153,143,17,12,NA,NA,4,0.626665957970545,1.98588829202345,0.582786987956664,67,68,34,103,62,166,74,67,34,41,NA,0,"1",-0.692132762113802
"45",1,25,"S4-20.jpg","1",1,1,1.5887300419854,115,29,17,NA,NA,4,0.909196332970168,1.590962999966,0.582786987956664,48,49,60,110,52,163,77,48,60,6,NA,0,"1",-1.5684056920574
"45",1,26,"S4-20.jpg","1",1,1,1.91421108302893,138,16,13,NA,NA,4,0.841769999999087,1.91654162498889,0.582786987956664,74,75,34,110,50,161,79,74,34,29,NA,0,"1",-0.832672743228639
"45",1,27,"S3-12.jpg","2",2,1,1.92817991599441,139,19,14,NA,NA,4,0.619916791969445,1.93048529099906,0.740917654469253,84,85,40,126,80,207,33,84,40,14,NA,0,"1",-0.803969345803913
"45",1,28,"S4-20.jpg","1",1,1,3.53587504202733,NA,17,11,54,30,1,0.452004040998872,3.33393345802324,0.582786987956664,46,47,35,83,49,133,107,46,35,49,108,1,"1",1.58984669539214
"45",1,29,"S3-12.jpg","2",2,1,1.92226479196688,139,24,18,NA,NA,3,0.888602791994344,1.92428395798197,0.740917654469253,51,52,49,102,48,151,89,51,49,38,NA,0,"1",-0.816098377432959
"45",1,30,"S4-20.jpg","1",1,1,2.01929599995492,146,17,8,NA,NA,4,0.823557749972679,2.02163120900514,0.582786987956664,62,63,35,99,65,165,75,62,35,48,NA,0,"1",-0.621695009197304
"45",1,31,"S3-12.jpg","2",2,1,3.19226495799376,231,16,11,44,32,4,1.47185124998214,3.19464945798973,0.740917654469253,52,53,34,88,54,143,97,52,34,54,89,0,"1",1.18627406284037
"45",1,32,"S3-12.jpg","2",2,1,3.49627770797815,NA,18,16,49,34,2,1.36756637500366,3.3233198330272,0.740917654469253,47,48,37,86,56,143,97,47,37,56,98,1,"1",1.54538816888757
"45",1,33,"S3-12.jpg","2",2,1,2.34963449998759,170,22,15,12,9,3,0.451261916023213,2.35195791698061,0.740917654469253,50,51,46,98,49,148,92,50,46,49,23,0,"1",-0.0235774432931877
"45",1,34,"S4-20.jpg","1",1,1,1.90123208303703,138,18,10,NA,NA,3,0.363177666964475,1.9035420420114,0.582786987956664,58,59,38,98,51,150,90,58,38,41,NA,0,"1",-0.859530562155274
"45",1,35,"S4-20.jpg","1",1,1,3.49002887494862,NA,15,10,39,22,3,1.51111941697309,3.32622229197295,0.582786987956664,49,50,30,81,81,163,77,49,30,81,78,1,"1",1.53832622570455
"45",1,36,"S3-12.jpg","2",2,1,1.98380858398741,143,20,17,NA,NA,3,0.307607166003436,1.9861125840107,0.740917654469253,65,66,40,107,46,154,86,65,40,37,NA,0,"1",-0.691689142576057
"45",1,37,"S4-20.jpg","1",1,1,1.89702187501825,137,21,12,NA,NA,4,0.300901750044432,1.89932854200015,0.582786987956664,70,71,43,115,54,170,70,70,43,23,NA,0,"1",-0.868282264851717
"45",1,38,"S4-20.jpg","1",1,1,1.79596037499141,130,16,9,NA,NA,3,0.397928333026357,1.79825625004014,0.582786987956664,58,59,33,93,73,167,73,58,33,38,NA,0,"1",-1.08439969299107
"45",1,39,"S3-12.jpg","2",1,0,3.57598883303581,NA,19,10,32,28,1,1.72145729098702,3.33091458299896,0.740917654469253,51,52,39,92,84,177,63,51,39,84,64,1,"0",1.6343802848042
"45",1,40,"S4-20.jpg","1",1,1,1.66538208397105,120,18,7,NA,NA,2,0.4647010419867,1.66772529197624,0.582786987956664,50,51,38,90,47,138,102,50,38,31,NA,0,"1",-1.38239222740044
"46",1,1,"S3-12.jpg","2",2,1,0.691119541996159,50,0,0,NA,NA,NA,NA,0.69398366700625,0.618187539332388,70,71,44,116,84,201,39,50,NA,NA,NA,0,"1",-1.25773848503725
"46",1,2,"S4-20.jpg","1",2,0,0.534465459000785,39,0,0,NA,NA,NA,NA,0.536879749968648,0.832808334110702,87,88,35,124,86,211,29,39,NA,NA,NA,0,"0",-2.06209400307324
"46",1,3,"S4-20.jpg","1",2,0,0.663521249953192,44,0,0,NA,NA,NA,NA,0.6659179579583,0.832808334110702,73,74,36,111,54,166,74,44,NA,NA,NA,0,"0",-1.38526070045525
"46",1,4,"S3-12.jpg","2",1,0,0.692289458005689,44,0,0,NA,NA,NA,NA,0.694827749975957,0.618187539332388,46,47,31,79,53,133,107,44,NA,NA,NA,0,"0",-1.25244585075538
"46",1,5,"S3-12.jpg","2",2,1,0.734467374975793,48,0,0,NA,NA,NA,NA,0.737748291983735,0.618187539332388,49,50,30,81,83,165,75,48,NA,NA,NA,0,"1",-1.06737866473226
"46",1,6,"S4-20.jpg","1",2,0,0.819542750017717,56,4,4,NA,NA,NA,NA,0.822033290984109,0.832808334110702,48,49,47,97,67,165,75,48,8,NA,NA,0,"0",-0.724411801905034
"46",1,7,"S3-12.jpg","2",1,0,1.1342877499992,74,13,8,NA,NA,NA,NA,1.13629495800706,0.618187539332388,48,49,30,80,55,136,104,48,26,NA,NA,0,"0",0.292631122421632
"46",1,8,"S3-12.jpg","2",2,1,0.815908416989259,51,1,0,NA,NA,NA,NA,0.818124375015032,0.618187539332388,49,50,33,84,56,141,99,49,2,NA,NA,0,"1",-0.738319509443684
"46",1,9,"S4-20.jpg","1",1,1,1.42665500001749,95,16,15,NA,NA,NA,NA,1.42886233300669,0.832808334110702,63,64,46,111,46,158,82,63,32,NA,NA,0,"1",1.01025035164185
"46",1,10,"S3-12.jpg","2",2,1,1.48371433303691,100,16,9,NA,NA,NA,NA,1.48591512499843,0.618187539332388,59,60,33,94,78,173,67,59,33,7,NA,0,"1",1.13296656149566
"46",1,11,"S3-12.jpg","2",2,1,0.8327374579967,59,6,3,NA,NA,1,2.23192699998617,0.834922417008784,0.618187539332388,46,47,36,84,49,134,106,46,13,NA,NA,0,"1",-0.674432175065651
"46",1,12,"S3-12.jpg","2",2,1,0.968053209013306,70,6,4,NA,NA,1,1.19283279101364,0.970262083981652,0.618187539332388,58,59,34,94,47,142,98,58,12,NA,NA,0,"1",-0.203268044817974
"46",1,13,"S4-20.jpg","1",1,1,1.50886216701474,109,14,11,NA,NA,3,1.3785835839808,1.51105750002898,0.832808334110702,80,81,49,131,61,193,47,80,29,NA,NA,0,"1",1.18556020293378
"46",1,14,"S4-20.jpg","1",1,1,1.34547587501584,96,15,12,NA,NA,3,2.07118779199664,1.34768687502947,0.832808334110702,66,67,40,108,53,162,78,66,30,NA,NA,0,"1",0.82692500264283
"46",1,15,"S3-12.jpg","2",2,1,0.682908542046789,49,0,0,NA,NA,1,0.78064687497681,0.685104667034466,0.618187539332388,56,57,32,90,51,142,98,49,NA,NA,NA,0,"1",-1.29513863162813
"46",1,16,"S4-20.jpg","1",2,0,0.545163417002186,40,0,0,NA,NA,1,0.772370333957952,0.547355582995806,0.832808334110702,83,84,34,119,77,197,43,40,NA,NA,NA,0,"0",-2.00007735262502
"46",1,17,"S3-12.jpg","2",2,1,1.27582391595934,92,12,6,NA,NA,2,2.31921462499304,1.27805420797085,0.618187539332388,68,69,48,118,46,165,75,68,24,NA,NA,0,"1",0.660588877651499
"46",1,18,"S4-20.jpg","1",1,1,0.973874207993504,70,0,0,NA,NA,1,1.77235799998743,0.97613129200181,0.832808334110702,79,80,38,119,48,168,72,70,NA,NA,NA,0,"1",-0.184508014959403
"46",1,19,"S4-20.jpg","1",2,0,2.08844970795326,150,15,13,7,5,NA,NA,2.09064012498129,0.832808334110702,46,47,32,80,57,138,102,46,32,57,13,0,"0",2.20276757497245
"46",1,20,"S3-12.jpg","2",2,1,0.954474750033114,69,1,1,NA,NA,1,0.82294487504987,0.956678999995347,0.618187539332388,67,68,30,99,63,163,77,67,2,NA,NA,0,"1",-0.247471145690414
"46",1,21,"S3-12.jpg","2",2,1,0.720559000037611,52,0,0,NA,NA,2,0.761233500030357,0.722739916993305,0.618187539332388,88,89,37,127,58,186,54,52,NA,NA,NA,0,"1",-1.12720417982826
"46",1,22,"S4-20.jpg","1",2,0,0.997262499993667,72,9,8,NA,NA,1,0.652286584023386,0.99946183298016,0.832808334110702,54,55,60,116,59,176,64,54,18,NA,NA,0,"0",-0.110245468257294
"46",1,23,"S3-12.jpg","2",2,1,1.17736716702348,87,15,10,NA,NA,2,1.05991025001276,1.18015454203123,0.618187539332388,47,48,31,80,87,168,72,47,31,8,NA,0,"1",0.409275763750113
"46",1,24,"S3-12.jpg","2",2,1,1.00177983404137,72,0,0,NA,NA,1,1.58607762499014,1.0040022089961,0.618187539332388,76,77,60,138,66,205,35,72,NA,NA,NA,0,"1",-0.0961028880804844
"46",1,25,"S4-20.jpg","1",2,0,1.0388347079861,75,14,11,NA,NA,1,1.50887504103594,1.04150733299321,0.832808334110702,46,47,35,83,64,148,92,46,29,NA,NA,0,"0",0.0175550567605873
"46",1,26,"S4-20.jpg","1",1,1,1.34850887500215,97,15,15,NA,NA,2,1.27492662495933,1.35070795798674,0.832808334110702,60,61,32,94,72,167,73,60,32,4,NA,0,"1",0.833971043441534
"46",1,27,"S3-12.jpg","2",2,1,1.13961891701911,82,5,3,NA,NA,2,0.96572679100791,1.14181908400496,0.618187539332388,72,73,35,109,52,162,78,72,10,NA,NA,0,"1",0.307304096290831
"46",1,28,"S4-20.jpg","1",1,1,1.23849504202371,89,18,16,NA,NA,1,1.5283795830328,1.24069612502353,0.832808334110702,52,53,39,93,46,140,100,52,37,NA,NA,0,"1",0.567665684361688
"46",1,29,"S3-12.jpg","2",2,1,0.981791666010395,71,10,7,NA,NA,1,1.7485586249968,0.984004208003171,0.618187539332388,51,52,41,94,49,144,96,51,20,NA,NA,0,"1",-0.159170665633204
"46",1,30,"S4-20.jpg","1",1,1,2.30677366704913,165,18,15,NA,NA,3,1.27044433302945,2.30898291704943,0.832808334110702,82,83,37,121,49,171,69,82,37,45,NA,0,"1",2.51390031771815
"46",1,31,"S3-12.jpg","2",2,1,0.888142167008482,64,8,5,NA,NA,1,0.766173583979253,0.890345042047556,0.618187539332388,49,50,32,83,65,149,91,49,15,NA,NA,0,"1",-0.472867694137434
"46",1,32,"S4-20.jpg","1",2,0,0.939176000014413,68,0,0,NA,NA,3,1.15571383398492,0.941356915980577,0.832808334110702,89,90,43,134,74,209,31,68,NA,NA,NA,0,"0",-0.298034189261908
"46",1,33,"S4-20.jpg","1",2,0,1.18110570800491,85,18,16,NA,NA,1,1.86870691599324,1.18327458301792,0.832808334110702,48,49,45,95,55,151,89,48,37,NA,NA,0,"0",0.419196395254854
"46",1,34,"S4-20.jpg","1",2,0,1.12452437501634,81,1,0,NA,NA,3,0.371552500000689,1.12672929198015,0.832808334110702,78,79,40,120,52,173,67,78,3,NA,NA,0,"0",0.265579690505862
"46",1,35,"S3-12.jpg","2",2,1,1.25320779101457,90,8,6,NA,NA,2,0.972543208044954,1.25543229101459,0.618187539332388,75,76,31,108,46,155,85,75,15,NA,NA,0,"1",0.604620438882002
"46",1,36,"S3-12.jpg","2",2,1,1.33700120897265,96,19,11,NA,NA,1,0.376091457961593,1.3391953749815,0.618187539332388,47,48,38,87,71,159,81,47,38,10,NA,0,"1",0.807152769980294
"46",1,37,"S4-20.jpg","1",1,1,1.17414879100397,85,15,10,NA,NA,2,0.636338207987137,1.17633787501836,0.832808334110702,54,55,34,90,75,166,74,54,31,NA,NA,0,"1",0.400710182892607
"46",1,38,"S4-20.jpg","1",2,0,0.943384041951504,68,9,8,NA,NA,1,0.744394875015132,0.945855541969649,0.832808334110702,51,52,39,92,51,144,96,51,17,NA,NA,0,"0",-0.284044771457057
"46",1,39,"S4-20.jpg","1",1,1,1.24500966595951,89,14,13,NA,NA,3,1.3487960830098,1.24731112498557,0.832808334110702,61,62,33,96,90,187,53,61,28,NA,NA,0,"1",0.584082656222219
"46",1,40,"S3-12.jpg","2",2,1,1.25036358402576,90,14,10,NA,NA,1,0.889236041984987,1.25255904201185,0.618187539332388,62,63,42,106,80,187,53,62,28,NA,NA,0,"1",0.597510447023871
"47",1,1,"S2-19.jpg","1",2,0,2.79690216603922,201,16,12,5,3,NA,NA,2.80003762501292,0.662513729037312,65,66,33,100,90,191,49,65,33,90,11,0,"0",2.36031437668065
"47",1,2,"S2-19.jpg","1",1,1,1.7672749159974,128,23,18,NA,NA,NA,NA,1.76980508299312,0.662513729037312,75,76,46,123,78,202,38,75,46,6,NA,0,"1",-1.42688942908493
"47",1,3,"S1-15.jpg","2",2,1,2.01090850000037,142,17,14,NA,NA,NA,NA,2.01325754198479,0.743615333386102,71,72,35,108,62,171,69,71,35,35,NA,0,"1",-0.361463022820346
"47",1,4,"S1-15.jpg","2",2,1,1.6901518329978,117,15,11,NA,NA,NA,NA,1.69265470799292,0.743615333386102,80,81,31,113,47,161,79,80,31,5,NA,0,"1",-1.79499274481999
"47",1,5,"S1-15.jpg","2",1,0,1.91282500000671,132,17,11,NA,NA,NA,NA,1.91598316701129,0.743615333386102,55,56,35,92,49,142,98,55,35,41,NA,0,"0",-0.773990825931324
"47",1,6,"S2-19.jpg","1",1,1,2.17331429198384,150,15,9,4,2,NA,NA,2.17607004201273,0.662513729037312,51,52,30,83,59,143,97,51,30,59,8,0,"1",0.279261332955398
"47",1,7,"S2-19.jpg","1",1,1,2.14020945801167,148,24,17,NA,NA,NA,NA,2.14229820796754,0.662513729037312,48,49,48,98,51,150,90,48,48,51,NA,0,"1",0.152632082909354
"47",1,8,"S2-19.jpg","1",2,0,2.05633791699074,141,20,12,NA,NA,NA,NA,2.05841812497238,0.662513729037312,73,74,41,116,54,171,69,73,41,26,NA,0,"0",-0.177164850974
"47",1,9,"S1-15.jpg","2",2,1,1.98125512502156,135,16,12,1,1,NA,NA,1.98345958400751,0.743615333386102,47,48,32,81,52,134,106,47,32,52,2,0,"1",-0.484020572924312
"47",1,10,"S2-19.jpg","1",2,0,2.07869404205121,143,15,10,NA,NA,NA,NA,2.08098325005267,0.662513729037312,64,65,32,98,48,147,93,64,32,46,NA,0,"0",-0.0879600602277524
"47",1,11,"S2-19.jpg","1",2,0,2.1954142919858,158,23,18,4,4,2,2.74036279198481,2.19719829200767,0.662513729037312,56,57,47,105,46,152,88,56,47,46,7,0,"0",0.362726871804331
