"subID","block","trial","targetName","targetIdx","response","accuracy","RT","postFlickerResp","confidence","confRT","coherence","noise1_duration","signal1_onset","signal1_duration","noise2_onset","noise2_duration","signal2_onset","signal2_duration","zlogRT"
"60",1,8,"S3-12.jpg",2,1,0,2.0262313329149,0,NA,NA,0.80617213277785,0.675410444304967,0.690093280050727,0.440485072372804,1.14526118816929,0.895652980491369,NA,NA,-0.640099011119253
"60",1,9,"S4-20.jpg",1,2,0,2.74240775010549,0,NA,NA,0.680502814412882,0.76903497754281,0.783545071458712,0.449812911392964,1.24786807676758,0.885115728870026,2.14749389955351,0.609423944467887,0.579606165247706
"60",1,10,"S3-12.jpg",2,1,0,3.11102700000629,0,NA,NA,0.80617213277785,0.683262939253718,0.697800448599542,0.566962864487128,1.27930082243249,0.84317554205778,2.1370138738361,0.988550635516018,1.08785224859715
"60",1,11,"S4-20.jpg",1,1,1,2.15941275004297,0,NA,NA,0.680502814412882,0.733646639437676,0.747489028861028,0.442956461547276,1.20428787983166,0.747489028861028,1.96561929811604,0.207635841350286,-0.383556304699552
"60",1,12,"S4-20.jpg",1,1,1,2.2074587920215,0,3,0.422328875167295,0.680502814412882,1.16620464484155,1.18008803347061,0.444268436130113,1.63823985822979,0.583102322420774,NA,NA,-0.294874109765298
"60",1,13,"S4-20.jpg",1,1,1,2.07056033308618,0,3,0.42379462509416,0.680502814412882,0.861575440613041,0.875471818687445,0.50026961067854,1.38963780744039,0.639233391422579,2.04276757693737,0.0416891342232117,-0.552883703766416
"60",1,14,"S3-12.jpg",2,2,1,2.16036658314988,0,3,0.666581250028685,0.80617213277785,0.706273690645153,0.720122194383293,0.54009164578747,1.2740623439089,0.650879675692592,1.93879052333964,0.235424563548384,-0.38177662213403
"60",1,15,"S3-12.jpg",2,2,1,2.79187970794737,0,3,0.586465707980096,0.80617213277785,0.750057234970935,0.763947183766693,0.458368310260016,1.23620544282247,0.875066774132758,2.12516216575098,0.680607490992145,0.65165727292247
"60",1,16,"S4-20.jpg",1,2,0,2.83971033408307,0,3,0.746133707929403,0.680502814412882,1.03891841490844,1.05277066044055,0.567942066816614,1.63456497278928,0.748021258734077,2.39643847705547,0.457124102559714,0.720114166140658
"60",1,17,"S4-20.jpg",1,1,1,1.76273675006814,0,2,0.654064832953736,0.680502814412882,0.72175048034286,0.735630297272531,0.485793592538464,1.23530370674066,0.541312860257145,NA,NA,-1.20151403652329
"60",1,18,"S3-12.jpg",2,2,1,3.32886091596447,0,4,1.28933558287099,0.80617213277785,0.984788020972822,0.998658274789341,0.471588629761633,1.48411715836749,0.70738294464245,2.20537035682646,1.13736081295453,1.36058959965134
"60",1,19,"S3-12.jpg",2,2,1,2.91609087516554,0,3,0.876751291099936,0.80617213277785,0.930371850648053,0.944257997672651,0.472128998836326,1.43027314353357,0.777624233377477,2.22178352393565,0.708193498254488,0.827077307245993
"60",1,20,"S3-12.jpg",2,2,1,3.61619849991985,1,3,1.09316450008191,0.80617213277785,1.03965706872696,1.05472456247662,0.72323969998397,1.79303175621026,1.02458957497729,2.83268882493722,0.7985771687323,1.69424346461593
"60",1,21,"S4-20.jpg",1,1,1,2.63490941701457,0,4,0.549073833972216,0.680502814412882,0.721133103603988,0.735001047904064,0.499245994802761,1.2481149870069,0.651793382103604,1.91377631341058,0.735001047904064,0.418457894297486
"60",1,22,"S3-12.jpg",2,2,1,1.82758283312432,0,4,0.41417908295989,0.80617213277785,0.692266224668303,0.706111549161669,0.830719469601964,1.550676343257,0.290751814360687,NA,NA,-1.05592469561623
