subID,cue,coherence,threshold,congruent,noise1Frames,signal1Frames,noise2Frames,signal2Frames,RT,rawChoice,forcedChoice
4,0.8,0.52,10,1,120,31,90,391,299,1,1
4,0.8,0.52,10,1,77,41,76,438,195,1,1
4,0.8,0.52,10,1,113,28,116,375,315,1,1
4,0.8,0.52,10,1,78,51,90,413,632,NaN,1
4,0.8,0.52,10,0,75,38,79,440,221,0,0
4,0.8,0.52,10,0,90,49,82,411,632,NaN,1
4,0.8,0.52,10,0,87,29,99,417,377,0,0
4,0.8,0.52,10,0,270,29,82,251,295,0,0
4,0.8,0.52,10,0,94,27,88,423,361,0,0
4,0.8,0.52,10,0,122,42,75,393,632,NaN,1
4,0.8,0.52,10,0,83,44,113,392,529,0,0
4,0.8,0.52,10,0,86,43,78,425,261,0,0
4,0.8,0.52,10,0,81,36,115,400,632,NaN,1
4,0.8,0.52,10,0,95,25,99,413,343,0,0
4,0.8,0.52,10,0,116,37,75,404,239,0,0
4,0.8,0.52,10,0,75,24,94,439,319,0,0
4,0.8,0.52,10,0,89,63,81,399,277,0,0
4,0.8,0.52,10,0,103,65,100,364,385,0,0
4,0.8,0.52,10,0,84,70,106,372,297,0,0
4,0.8,0.52,10,0,76,38,83,435,121,0,0
4,0.8,0.52,10,0,100,26,88,418,193,0,0
4,0.8,0.52,10,0,79,23,81,449,313,0,0
4,0.8,0.52,10,0,83,24,83,442,291,0,0
4,0.8,0.52,10,0,82,27,97,426,363,0,0
5,0.8,0.52,10,1,119,38,87,388,193,1,1
5,0.8,0.52,10,1,95,62,104,371,143,1,1
5,0.8,0.52,10,1,85,53,77,417,205,1,1
5,0.8,0.52,10,1,77,29,75,451,403,1,1
5,0.8,0.52,10,1,79,30,93,430,97,1,1
5,0.8,0.52,10,1,76,24,75,457,225,1,1
5,0.8,0.52,10,1,94,35,88,415,221,1,1
5,0.8,0.52,10,1,102,55,94,381,153,1,1
5,0.8,0.52,10,1,105,29,122,376,241,1,1
5,0.8,0.52,10,1,94,32,77,429,223,1,1
5,0.8,0.52,10,1,89,42,83,418,301,1,1
5,0.8,0.52,10,1,75,64,77,416,223,1,1
5,0.8,0.52,10,1,82,61,90,399,491,1,1
5,0.8,0.52,10,1,98,31,117,386,317,1,1
5,0.8,0.52,10,1,98,39,106,389,229,1,1
5,0.8,0.52,10,1,80,45,110,397,551,1,1
5,0.8,0.52,10,1,114,35,92,391,377,1,1
5,0.8,0.52,10,1,121,38,108,365,193,1,1
5,0.8,0.52,10,1,77,23,79,453,97,1,1
5,0.8,0.52,10,1,75,66,81,410,259,1,1
5,0.8,0.52,10,1,91,33,101,407,181,1,1
5,0.8,0.52,10,1,86,47,89,410,121,1,1
5,0.8,0.52,10,1,106,32,76,418,121,1,1
5,0.8,0.52,10,1,97,39,105,391,243,1,1
5,0.8,0.52,10,1,87,34,87,424,193,1,1
5,0.8,0.52,10,1,107,218,79,228,519,1,1
5,0.8,0.52,10,1,96,31,111,394,115,1,1
5,0.8,0.52,10,1,76,42,81,433,201,1,1
5,0.8,0.52,10,1,77,40,84,431,229,1,1
5,0.8,0.52,10,1,86,28,93,425,97,1,1
5,0.8,0.52,10,1,90,43,84,415,109,1,1
5,0.8,0.52,10,1,80,60,78,414,315,1,1
5,0.8,0.52,10,1,88,29,76,439,357,1,1
5,0.8,0.52,10,1,113,50,98,371,375,1,1
5,0.8,0.52,10,1,78,44,79,431,157,1,1
5,0.8,0.52,10,1,122,34,82,394,363,1,1
5,0.8,0.52,10,1,115,25,118,374,425,1,1
5,0.8,0.52,10,1,103,54,83,392,373,1,1
5,0.8,0.52,10,1,82,25,100,425,273,1,1
5,0.8,0.52,10,1,99,63,76,394,145,1,1
5,0.8,0.52,10,1,81,23,121,407,331,1,1
5,0.8,0.52,10,1,79,24,84,445,451,1,1
5,0.8,0.52,10,1,88,26,119,399,241,1,1
5,0.8,0.52,10,1,78,46,82,426,115,1,1
5,0.8,0.52,10,1,116,30,103,383,615,1,1
5,0.8,0.52,10,1,85,28,115,404,205,1,1
5,0.8,0.52,10,1,81,27,88,436,399,1,1
5,0.8,0.52,10,1,75,45,270,242,157,1,1
5,0.8,0.52,10,1,80,29,83,440,213,1,1
5,0.8,0.52,10,1,83,43,95,411,447,1,1
5,0.8,0.52,10,1,79,33,81,439,193,1,1
5,0.8,0.52,10,1,83,44,113,392,193,1,1
5,0.8,0.52,10,1,83,27,112,410,295,1,1
5,0.8,0.52,10,1,80,49,78,425,193,1,1
5,0.8,0.52,10,1,82,30,77,443,395,1,1
5,0.8,0.52,10,1,86,36,88,422,247,1,1
5,0.8,0.52,10,1,84,57,86,405,445,1,1
5,0.8,0.52,10,1,81,37,120,394,265,1,1
5,0.8,0.52,10,1,76,70,96,390,229,1,1
5,0.8,0.52,10,1,108,26,92,406,181,1,1
5,0.8,0.52,10,1,87,46,99,400,491,1,1
5,0.8,0.52,10,1,89,35,75,433,329,1,1
5,0.8,0.52,10,1,101,48,80,403,193,1,1
5,0.8,0.52,10,1,82,59,75,416,632,NaN,1
5,0.8,0.52,10,1,77,31,77,447,632,NaN,0
5,0.8,0.52,10,1,110,34,80,408,361,1,1
5,0.8,0.52,10,1,84,36,81,431,289,1,1
5,0.8,0.52,10,1,111,67,96,358,265,1,1
5,0.8,0.52,10,1,89,69,86,388,205,1,1
5,0.8,0.52,10,1,79,27,85,441,207,1,1
5,0.8,0.52,10,1,88,58,91,395,279,1,1
5,0.8,0.52,10,1,117,23,76,416,169,1,1
5,0.8,0.52,10,1,76,28,102,426,399,1,1
5,0.8,0.52,10,1,87,24,99,422,363,1,1
5,0.8,0.52,10,1,97,25,78,432,349,1,1
5,0.8,0.52,10,1,95,37,94,406,275,1,1
5,0.8,0.52,10,1,104,41,78,409,229,1,1
5,0.8,0.52,10,1,77,27,91,437,631,1,1
5,0.8,0.52,10,1,91,56,116,369,271,1,1
5,0.8,0.52,10,1,109,23,89,411,181,1,1
5,0.8,0.52,10,0,85,32,97,418,157,0,0
5,0.8,0.52,10,0,99,26,75,432,447,0,0
5,0.8,0.52,10,0,92,41,75,424,287,0,0
5,0.8,0.52,10,0,92,28,109,403,473,0,0
5,0.8,0.52,10,0,93,25,98,416,233,0,0
5,0.8,0.52,10,0,75,47,90,420,632,NaN,1
5,0.8,0.52,10,0,78,33,85,436,301,0,0
5,0.8,0.52,10,0,75,36,82,439,241,0,0
5,0.8,0.52,10,0,100,30,80,422,217,0,0
5,0.8,0.52,10,0,84,26,89,433,632,NaN,1
5,0.8,0.52,10,0,270,37,85,240,397,0,0
5,0.8,0.52,10,0,112,23,80,417,223,0,0
5,0.8,0.52,10,0,118,25,107,382,632,NaN,1
5,0.8,0.52,10,0,75,68,79,410,237,0,0
5,0.8,0.52,10,0,90,65,87,390,323,0,0
5,0.8,0.52,10,0,96,40,86,410,457,0,0
5,0.8,0.52,10,0,81,51,82,418,449,0,0
5,0.8,0.52,10,0,120,52,95,365,632,NaN,0
5,0.8,0.52,10,0,93,23,97,419,285,0,0
5,0.8,0.52,10,0,78,24,114,416,489,0,0
6,0.8,0.52,10,1,82,23,82,445,225,1,1
6,0.8,0.52,10,1,94,27,88,423,231,1,1
6,0.8,0.52,10,1,270,28,79,255,229,1,1
6,0.8,0.52,10,1,104,31,80,417,495,1,1
6,0.8,0.52,10,1,97,23,115,397,305,1,1
6,0.8,0.52,10,1,79,41,117,395,275,1,1
6,0.8,0.52,10,1,99,68,97,368,289,1,1
6,0.8,0.52,10,1,81,35,94,422,133,1,1
6,0.8,0.52,10,1,99,25,75,433,267,1,1
6,0.8,0.52,10,1,82,36,86,428,291,1,1
6,0.8,0.52,10,1,86,56,86,404,231,1,1
6,0.8,0.52,10,1,118,45,120,349,313,1,1
6,0.8,0.52,10,1,87,27,83,435,205,1,1
6,0.8,0.52,10,1,88,46,118,380,277,1,1
6,0.8,0.52,10,1,78,24,81,449,533,1,1
6,0.8,0.52,10,1,85,51,82,414,169,1,1
6,0.8,0.52,10,1,90,36,109,397,279,1,1
6,0.8,0.52,10,1,81,27,84,440,315,1,1
6,0.8,0.52,10,1,75,23,80,454,632,NaN,0
6,0.8,0.52,10,1,101,43,90,398,347,1,1
6,0.8,0.52,10,1,96,28,76,432,217,1,1
6,0.8,0.52,10,1,85,30,113,404,413,1,1
6,0.8,0.52,10,1,75,63,76,418,229,1,1
6,0.8,0.52,10,1,98,37,93,404,181,1,1
6,0.8,0.52,10,1,78,29,75,450,205,1,1
6,0.8,0.52,10,1,95,29,101,407,299,1,1
6,0.8,0.52,10,1,83,62,91,396,439,1,1
6,0.8,0.52,10,1,113,34,75,410,353,1,1
6,0.8,0.52,10,1,100,26,90,416,229,1,1
6,0.8,0.52,10,1,84,25,92,431,285,1,1
6,0.8,0.52,10,1,82,37,75,438,145,1,1
6,0.8,0.52,10,1,77,24,103,428,323,1,1
6,0.8,0.52,10,1,79,46,121,386,351,1,1
6,0.8,0.52,10,1,108,32,88,404,317,1,1
6,0.8,0.52,10,1,89,50,89,404,632,NaN,0
6,0.8,0.52,10,1,119,26,116,371,229,1,1
6,0.8,0.52,10,1,76,67,92,397,555,1,1
6,0.8,0.52,10,1,116,41,96,379,133,1,1
6,0.8,0.52,10,1,86,34,77,435,379,1,1
6,0.8,0.52,10,1,88,23,80,441,632,NaN,1
6,0.8,0.52,10,1,80,42,78,432,193,1,1
6,0.8,0.52,10,1,115,24,78,415,397,1,1
6,0.8,0.52,10,1,107,23,83,419,193,1,1
6,0.8,0.52,10,1,91,28,81,432,373,1,1
6,0.8,0.52,10,1,79,218,100,235,261,1,1
6,0.8,0.52,10,1,110,38,85,399,521,1,1
6,0.8,0.52,10,1,112,40,104,376,275,1,1
6,0.8,0.52,10,1,95,37,77,423,359,1,1
6,0.8,0.52,10,1,89,29,78,436,211,1,1
6,0.8,0.52,10,1,81,24,97,430,545,1,1
6,0.8,0.52,10,1,78,25,89,440,103,1,1
6,0.8,0.52,10,1,86,53,110,383,303,1,1
6,0.8,0.52,10,1,96,44,270,222,413,1,1
6,0.8,0.52,10,1,91,45,96,400,477,1,1
6,0.8,0.52,10,1,76,25,79,452,289,1,1
6,0.8,0.52,10,1,80,52,77,423,401,1,1
6,0.8,0.52,10,1,90,39,119,384,297,1,1
6,0.8,0.52,10,1,106,54,77,395,245,1,1
6,0.8,0.52,10,1,77,35,106,414,285,1,1
6,0.8,0.52,10,1,85,30,95,422,339,1,1
6,0.8,0.52,10,1,84,31,75,442,403,1,1
6,0.8,0.52,10,1,83,55,95,399,229,1,1
6,0.8,0.52,10,1,122,42,82,386,373,1,1
6,0.8,0.52,10,1,80,40,84,428,449,1,1
6,0.8,0.52,10,1,117,36,75,404,632,NaN,1
6,0.8,0.52,10,1,89,39,78,426,409,1,1
6,0.8,0.52,10,1,121,33,81,397,263,1,1
6,0.8,0.52,10,1,87,58,107,380,325,1,1
6,0.8,0.52,10,1,120,25,81,406,269,1,1
6,0.8,0.52,10,1,83,38,76,435,121,1,1
6,0.8,0.52,10,1,98,66,105,363,387,1,1
6,0.8,0.52,10,1,80,23,87,442,295,1,1
6,0.8,0.52,10,1,94,26,87,425,297,1,1
6,0.8,0.52,10,1,75,48,102,407,121,1,1
6,0.8,0.52,10,1,77,64,83,408,115,1,1
6,0.8,0.52,10,1,77,44,85,426,133,1,1
6,0.8,0.52,10,1,93,32,80,427,243,1,1
6,0.8,0.52,10,1,84,60,76,412,265,1,1
6,0.8,0.52,10,1,92,49,89,402,127,1,1
6,0.8,0.52,10,1,88,61,79,404,255,1,1
6,0.8,0.52,10,0,109,33,85,405,243,0,0
6,0.8,0.52,10,0,79,65,94,394,259,0,0
6,0.8,0.52,10,0,97,27,93,415,469,0,0
6,0.8,0.52,10,0,87,35,84,426,225,0,0
6,0.8,0.52,10,0,92,47,98,395,329,0,0
6,0.8,0.52,10,0,111,57,88,376,632,NaN,0
6,0.8,0.52,10,0,82,59,108,383,277,0,0
6,0.8,0.52,10,0,114,47,99,372,271,0,0
6,0.8,0.52,10,0,76,70,86,400,333,0,0
6,0.8,0.52,10,0,75,34,79,444,632,NaN,1
6,0.8,0.52,10,0,75,69,112,376,433,0,0
6,0.8,0.52,10,0,75,30,99,428,313,0,0
6,0.8,0.52,10,0,77,29,111,415,157,0,0
6,0.8,0.52,10,0,76,28,77,451,421,0,0
6,0.8,0.52,10,0,78,43,122,389,269,0,0
6,0.8,0.52,10,0,103,31,114,384,283,0,0
6,0.8,0.52,10,0,105,30,87,410,317,0,0
6,0.8,0.52,10,0,102,33,82,415,233,0,0
6,0.8,0.52,10,0,93,32,91,416,525,0,0
6,0.8,0.52,10,0,81,26,98,427,365,0,0
7,0.8,0.52,10,1,89,25,96,422,227,1,1
7,0.8,0.52,10,1,102,45,85,400,143,1,1
7,0.8,0.52,10,1,92,23,118,399,455,1,1
7,0.8,0.52,10,1,110,31,85,406,277,1,1
7,0.8,0.52,10,1,80,35,98,419,271,1,1
7,0.8,0.52,10,1,89,33,75,435,293,1,1
7,0.8,0.52,10,1,96,24,82,430,243,1,1
7,0.8,0.52,10,1,76,24,104,428,632,NaN,1
7,0.8,0.52,10,1,270,26,98,238,451,1,1
7,0.8,0.52,10,1,105,54,81,392,151,1,1
7,0.8,0.52,10,1,88,32,120,392,425,1,1
7,0.8,0.52,10,1,89,40,92,411,133,1,1
7,0.8,0.52,10,1,95,52,83,402,341,1,1
7,0.8,0.52,10,1,99,59,93,381,271,1,1
7,0.8,0.52,10,1,98,34,97,403,281,1,1
7,0.8,0.52,10,1,95,30,88,419,123,1,1
7,0.8,0.52,10,1,94,40,110,388,245,1,1
7,0.8,0.52,10,1,87,27,88,430,169,1,1
7,0.8,0.52,10,1,79,28,100,425,93,1,1
7,0.8,0.52,10,1,81,28,89,434,403,1,1
7,0.8,0.52,10,1,86,28,106,412,279,1,1
7,0.8,0.52,10,1,118,32,75,407,399,1,1
7,0.8,0.52,10,1,82,42,76,432,213,1,1
7,0.8,0.52,10,1,97,30,78,427,193,1,1
7,0.8,0.52,10,1,77,36,91,428,223,1,1
7,0.8,0.52,10,1,85,56,121,370,113,1,1
7,0.8,0.52,10,1,82,26,87,437,571,1,1
7,0.8,0.52,10,1,107,37,79,409,243,1,1
7,0.8,0.52,10,1,75,65,77,415,287,1,1
7,0.8,0.52,10,1,88,29,93,422,303,1,1
7,0.8,0.52,10,1,80,63,75,414,217,1,1
7,0.8,0.52,10,1,81,36,89,426,547,1,1
7,0.8,0.52,10,1,78,23,76,455,632,NaN,1
7,0.8,0.52,10,1,112,67,86,367,205,1,1
7,0.8,0.52,10,1,111,29,85,407,632,NaN,1
7,0.8,0.52,10,1,77,38,112,405,261,1,1
7,0.8,0.52,10,1,81,43,80,428,95,1,1
7,0.8,0.52,10,1,122,43,77,390,632,NaN,1
7,0.8,0.52,10,1,75,45,90,422,193,1,1
7,0.8,0.52,10,1,106,50,79,397,297,1,1
7,0.8,0.52,10,1,108,58,75,391,325,1,1
7,0.8,0.52,10,1,116,27,80,409,243,1,1
7,0.8,0.52,10,1,121,41,80,390,287,1,1
7,0.8,0.52,10,1,76,44,97,415,181,1,1
7,0.8,0.52,10,1,76,46,76,434,97,1,1
7,0.8,0.52,10,1,77,34,108,413,247,1,1
7,0.8,0.52,10,1,83,35,90,424,307,1,1
7,0.8,0.52,10,1,97,69,94,372,632,NaN,0
7,0.8,0.52,10,1,78,39,122,393,241,1,1
7,0.8,0.52,10,1,109,48,83,392,133,1,1
7,0.8,0.52,10,1,84,25,76,447,207,1,1
7,0.8,0.52,10,1,99,68,101,364,495,1,1
7,0.8,0.52,10,1,79,47,270,236,457,1,1
7,0.8,0.52,10,1,87,24,103,418,169,1,1
7,0.8,0.52,10,1,75,70,81,406,229,1,1
7,0.8,0.52,10,1,85,35,80,432,327,1,1
7,0.8,0.52,10,1,85,44,79,424,327,1,1
7,0.8,0.52,10,1,93,25,78,436,201,1,1
7,0.8,0.52,10,1,100,38,114,380,331,1,1
7,0.8,0.52,10,1,103,31,86,412,205,1,1
7,0.8,0.52,10,1,92,33,78,429,207,1,1
7,0.8,0.52,10,1,82,51,115,384,291,1,1
7,0.8,0.52,10,1,94,36,102,400,632,NaN,1
7,0.8,0.52,10,1,77,24,96,435,97,1,1
7,0.8,0.52,10,1,76,27,99,430,207,1,1
7,0.8,0.52,10,1,87,23,95,427,109,1,1
7,0.8,0.52,10,1,88,39,92,413,247,1,1
7,0.8,0.52,10,1,80,26,78,448,145,1,1
7,0.8,0.52,10,1,86,25,77,444,441,1,1
7,0.8,0.52,10,1,86,33,111,402,231,1,1
7,0.8,0.52,10,1,84,218,81,249,393,1,1
7,0.8,0.52,10,1,113,49,95,375,443,1,1
7,0.8,0.52,10,1,75,55,109,393,531,1,1
7,0.8,0.52,10,1,117,23,77,415,247,1,1
7,0.8,0.52,10,1,101,32,81,418,365,1,1
7,0.8,0.52,10,1,91,57,82,402,245,1,1
7,0.8,0.52,10,1,80,53,84,415,249,1,1
7,0.8,0.52,10,1,79,37,116,400,449,1,1
7,0.8,0.52,10,1,114,30,86,402,581,1,1
7,0.8,0.52,10,1,93,64,99,376,273,1,1
7,0.8,0.52,10,0,79,23,82,448,625,0,0
7,0.8,0.52,10,0,91,25,119,397,237,0,0
7,0.8,0.52,10,0,81,26,89,436,409,0,0
7,0.8,0.52,10,0,78,31,82,441,632,NaN,1
7,0.8,0.52,10,0,90,27,84,431,632,NaN,0
7,0.8,0.52,10,0,119,37,94,382,393,0,0
7,0.8,0.52,10,0,75,66,87,404,632,NaN,0
7,0.8,0.52,10,0,77,60,84,411,501,0,0
7,0.8,0.52,10,0,98,61,87,386,451,0,0
7,0.8,0.52,10,0,96,28,83,425,193,0,0
7,0.8,0.52,10,0,78,41,117,396,583,0,0
7,0.8,0.52,10,0,83,34,91,424,632,NaN,1
7,0.8,0.52,10,0,83,29,75,445,632,NaN,0
7,0.8,0.52,10,0,104,42,77,409,241,0,0
7,0.8,0.52,10,0,115,23,107,387,217,0,0
7,0.8,0.52,10,0,90,30,79,433,443,1,1
7,0.8,0.52,10,0,120,62,75,375,493,0,0
7,0.8,0.52,10,0,75,47,88,422,632,NaN,0
7,0.8,0.52,10,0,84,29,113,406,169,0,0
7,0.8,0.52,10,0,82,46,105,399,399,0,0
8,0.8,0.52,10,1,80,51,75,426,325,1,1
8,0.8,0.52,10,1,109,33,78,412,377,1,1
8,0.8,0.52,10,1,89,42,75,426,181,1,1
8,0.8,0.52,10,1,120,28,102,382,129,1,1
8,0.8,0.52,10,1,102,30,85,415,269,1,1
8,0.8,0.52,10,1,112,58,79,383,253,1,1
8,0.8,0.52,10,1,75,23,81,453,193,1,1
8,0.8,0.52,10,1,78,27,119,408,493,1,1
8,0.8,0.52,10,1,75,66,88,403,457,1,1
8,0.8,0.52,10,1,83,31,96,422,145,1,1
8,0.8,0.52,10,1,270,36,83,243,271,1,1
8,0.8,0.52,10,1,116,41,77,398,265,1,1
8,0.8,0.52,10,1,106,40,86,400,325,1,1
8,0.8,0.52,10,1,89,56,83,404,229,1,1
8,0.8,0.52,10,1,83,36,75,438,105,1,1
8,0.8,0.52,10,1,77,24,117,414,571,1,1
8,0.8,0.52,10,1,108,41,86,397,469,1,1
8,0.8,0.52,10,1,75,27,88,442,511,1,1
8,0.8,0.52,10,1,82,35,90,425,632,NaN,1
8,0.8,0.52,10,1,82,27,80,443,247,1,1
8,0.8,0.52,10,1,95,62,114,361,119,1,1
8,0.8,0.52,10,1,84,39,90,419,263,1,1
8,0.8,0.52,10,1,90,26,112,404,287,1,1
8,0.8,0.52,10,1,80,47,86,419,365,1,1
8,0.8,0.52,10,1,77,53,100,402,325,1,1
8,0.8,0.52,10,1,100,23,87,422,331,1,1
8,0.8,0.52,10,1,84,31,78,439,101,1,1
8,0.8,0.52,10,1,91,32,85,424,213,1,1
8,0.8,0.52,10,1,89,29,92,422,431,1,1
8,0.8,0.52,10,1,75,61,94,402,217,1,1
8,0.8,0.52,10,1,90,37,84,421,301,1,1
8,0.8,0.52,10,1,95,26,89,422,261,1,1
8,0.8,0.52,10,1,85,57,77,413,565,1,1
8,0.8,0.52,10,1,97,25,98,412,245,1,1
8,0.8,0.52,10,1,87,47,118,380,569,1,1
8,0.8,0.52,10,1,87,34,95,416,413,1,1
8,0.8,0.52,10,1,76,39,81,436,245,1,1
8,0.8,0.52,10,1,78,24,89,441,313,1,1
8,0.8,0.52,10,1,78,70,76,408,181,1,1
8,0.8,0.52,10,1,98,63,77,394,381,1,1
8,0.8,0.52,10,1,92,55,94,391,389,1,1
8,0.8,0.52,10,1,101,42,104,385,405,1,1
8,0.8,0.52,10,1,93,44,111,384,261,1,1
8,0.8,0.52,10,1,110,32,81,409,429,1,1
8,0.8,0.52,10,1,99,23,76,434,309,1,1
8,0.8,0.52,10,1,105,28,120,379,257,1,1
8,0.8,0.52,10,1,91,38,115,388,297,1,1
8,0.8,0.52,10,1,79,40,96,417,229,1,1
8,0.8,0.52,10,1,86,43,81,422,219,1,1
8,0.8,0.52,10,1,75,34,121,402,397,1,1
8,0.8,0.52,10,1,88,45,103,396,245,1,1
8,0.8,0.52,10,1,92,23,87,430,351,1,1
8,0.8,0.52,10,1,79,30,91,432,501,1,1
8,0.8,0.52,10,1,119,218,80,215,421,1,1
8,0.8,0.52,10,1,84,50,78,420,121,1,1
8,0.8,0.52,10,1,107,33,108,384,169,1,1
8,0.8,0.52,10,1,94,46,88,404,217,1,1
8,0.8,0.52,10,1,88,24,109,411,193,1,1
8,0.8,0.52,10,1,81,23,113,415,493,1,1
8,0.8,0.52,10,1,117,69,116,330,325,1,1
8,0.8,0.52,10,1,80,24,89,439,329,1,1
8,0.8,0.52,10,1,122,37,83,390,493,1,1
8,0.8,0.52,10,1,81,28,75,448,505,1,1
8,0.8,0.52,10,1,79,37,79,437,199,1,1
8,0.8,0.52,10,1,94,28,77,433,301,1,1
8,0.8,0.52,10,1,82,30,105,415,479,1,1
8,0.8,0.52,10,1,75,25,95,437,287,1,1
8,0.8,0.52,10,1,114,23,80,415,527,1,1
8,0.8,0.52,10,1,93,64,79,396,632,NaN,1
8,0.8,0.52,10,1,83,29,75,445,269,0,0
8,0.8,0.52,10,1,77,49,87,419,632,NaN,1
8,0.8,0.52,10,1,76,43,107,406,245,1,1
8,0.8,0.52,10,1,87,26,97,422,309,1,1
8,0.8,0.52,10,1,82,31,79,440,225,1,1
8,0.8,0.52,10,1,96,26,85,425,415,1,1
8,0.8,0.52,10,1,79,27,97,429,285,1,1
8,0.8,0.52,10,1,97,36,82,417,289,1,1
8,0.8,0.52,10,1,86,54,110,382,333,1,1
8,0.8,0.52,10,1,85,32,75,440,157,1,1
8,0.8,0.52,10,1,103,29,93,407,233,1,1
8,0.8,0.52,10,0,118,46,99,369,632,NaN,0
8,0.8,0.52,10,0,96,59,101,376,305,0,0
8,0.8,0.52,10,0,98,67,98,369,632,NaN,0
8,0.8,0.52,10,0,88,38,84,422,277,0,0
8,0.8,0.52,10,0,113,68,76,375,541,0,0
8,0.8,0.52,10,0,77,34,92,429,632,NaN,1
8,0.8,0.52,10,0,76,44,99,413,245,0,0
8,0.8,0.52,10,0,85,33,270,244,567,0,0
8,0.8,0.52,10,0,121,25,84,402,617,0,0
8,0.8,0.52,10,0,77,52,78,425,317,0,0
8,0.8,0.52,10,0,86,30,80,436,197,0,0
8,0.8,0.52,10,0,80,45,82,425,269,0,0
8,0.8,0.52,10,0,78,48,82,424,211,0,0
8,0.8,0.52,10,0,104,25,93,410,227,0,0
8,0.8,0.52,10,0,76,65,122,369,437,0,0
8,0.8,0.52,10,0,111,60,106,355,181,0,0
8,0.8,0.52,10,0,81,29,91,431,381,0,0
8,0.8,0.52,10,0,99,25,77,431,355,0,0
8,0.8,0.52,10,0,115,35,82,400,235,0,0
8,0.8,0.52,10,0,81,35,76,440,409,0,0
9,0.8,0.52,10,1,82,35,80,435,241,1,1
9,0.8,0.52,10,1,82,40,85,425,215,1,1
9,0.8,0.52,10,1,76,56,81,419,193,1,1
9,0.8,0.52,10,1,78,26,110,418,303,1,1
9,0.8,0.52,10,1,101,36,87,408,505,1,1
9,0.8,0.52,10,1,97,28,122,385,267,1,1
9,0.8,0.52,10,1,90,40,85,417,271,1,1
9,0.8,0.52,10,1,117,41,113,361,632,NaN,1
9,0.8,0.52,10,1,80,48,86,418,215,1,1
9,0.8,0.52,10,1,122,68,121,321,193,1,1
9,0.8,0.52,10,1,78,59,114,381,157,1,1
9,0.8,0.52,10,1,96,26,89,421,157,1,1
9,0.8,0.52,10,1,84,23,85,440,201,1,1
9,0.8,0.52,10,1,76,26,96,434,545,1,1
9,0.8,0.52,10,1,89,43,77,423,405,1,1
9,0.8,0.52,10,1,83,39,82,428,337,1,1
9,0.8,0.52,10,1,75,47,97,413,221,1,1
9,0.8,0.52,10,1,75,24,107,426,279,1,1
9,0.8,0.52,10,1,86,23,82,441,229,1,1
9,0.8,0.52,10,1,116,28,75,413,383,1,1
9,0.8,0.52,10,1,94,218,77,243,131,1,1
9,0.8,0.52,10,1,77,25,109,421,231,1,1
9,0.8,0.52,10,1,79,29,92,432,289,1,1
9,0.8,0.52,10,1,115,24,99,394,131,1,1
9,0.8,0.52,10,1,270,62,79,221,315,1,1
9,0.8,0.52,10,1,87,36,89,420,261,1,1
9,0.8,0.52,10,1,76,27,88,441,229,1,1
9,0.8,0.52,10,1,88,50,78,416,265,1,1
9,0.8,0.52,10,1,77,45,106,404,237,1,1
9,0.8,0.52,10,1,78,30,91,433,503,1,1
9,0.8,0.52,10,1,114,27,120,371,333,1,1
9,0.8,0.52,10,1,77,25,77,453,253,1,1
9,0.8,0.52,10,1,95,32,76,429,251,1,1
9,0.8,0.52,10,1,79,47,76,430,235,1,1
9,0.8,0.52,10,1,80,70,100,382,509,1,1
9,0.8,0.52,10,1,79,31,83,439,107,1,1
9,0.8,0.52,10,1,95,53,77,407,99,1,1
9,0.8,0.52,10,1,107,32,91,402,425,1,1
9,0.8,0.52,10,1,77,38,98,419,217,1,1
9,0.8,0.52,10,1,103,44,87,398,217,1,1
9,0.8,0.52,10,1,110,23,84,415,181,1,1
9,0.8,0.52,10,1,99,41,84,408,379,1,1
9,0.8,0.52,10,1,99,67,82,384,355,1,1
9,0.8,0.52,10,1,84,27,92,429,261,1,1
9,0.8,0.52,10,1,86,30,89,427,277,1,1
9,0.8,0.52,10,1,119,23,75,415,479,1,1
9,0.8,0.52,10,1,89,24,108,411,309,1,1
9,0.8,0.52,10,1,81,37,105,409,283,1,1
9,0.8,0.52,10,1,80,60,94,398,239,1,1
9,0.8,0.52,10,1,90,55,88,399,301,1,1
9,0.8,0.52,10,1,106,28,96,402,217,1,1
9,0.8,0.52,10,1,81,69,75,407,97,1,1
9,0.8,0.52,10,1,104,25,86,417,513,1,1
9,0.8,0.52,10,1,111,49,76,396,253,1,1
9,0.8,0.52,10,1,97,31,119,385,632,NaN,1
9,0.8,0.52,10,1,113,35,80,404,217,1,1
9,0.8,0.52,10,1,89,31,80,432,203,1,1
9,0.8,0.52,10,1,92,35,93,412,265,1,1
9,0.8,0.52,10,1,76,63,99,394,259,1,1
9,0.8,0.52,10,1,92,64,81,395,241,1,1
9,0.8,0.52,10,1,93,28,103,408,243,1,1
9,0.8,0.52,10,1,94,37,95,406,413,1,1
9,0.8,0.52,10,1,88,36,78,430,229,1,1
9,0.8,0.52,10,1,81,44,76,431,123,1,1
9,0.8,0.52,10,1,85,37,80,430,115,1,1
9,0.8,0.52,10,1,82,52,79,419,281,1,1
9,0.8,0.52,10,1,88,61,93,390,365,1,1
9,0.8,0.52,10,1,83,34,101,414,217,1,1
9,0.8,0.52,10,1,102,42,95,393,417,1,1
9,0.8,0.52,10,1,85,39,104,404,347,1,1
9,0.8,0.52,10,1,75,29,78,450,281,1,1
