subID,cue,coherence,threshold,congruent,noise1Frames,signal1Frames,noise2Frames,signal2Frames,RT,rawChoice,forcedChoice,accumulatorDifference,vizDifference
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,1,107,34,94,397,513,0,0,12.5695375522654,2.63487404848391
2,0.5,0.52,7,1,76,23,75,458,377,1,1,10.194911007839,1.53399557782918
2,0.5,0.52,7,1,77,37,75,443,107,1,1,5.0860306242535,1.0566507738682
2,0.5,0.52,7,1,96,48,77,411,285,0,0,8.57539564635825,8.05336902379213
2,0.5,0.52,7,1,97,43,75,417,231,1,1,2.47307961525176,2.44525953429595
2,0.5,0.52,7,1,75,42,105,410,632,NaN,1,3.63420673971644,0.643145288314251
2,0.5,0.52,7,1,84,55,96,397,239,0,0,6.53936834366784,0.436500266923726
2,0.5,0.52,7,1,78,44,81,429,269,0,0,5.77800980348932,0.680709689446402
2,0.5,0.52,7,1,83,33,79,437,211,1,1,8.70933258814307,0.783221592992357
2,0.5,0.52,7,1,75,23,86,448,341,1,1,8.70991305350286,0.616260333552478
2,0.5,0.52,7,1,75,27,103,427,241,0,0,1.98803265275931,2.5827108221445
2,0.5,0.52,7,1,105,26,102,399,315,1,1,0.628311455277611,3.30461809313416
2,0.5,0.52,7,1,106,23,99,404,603,1,1,1.1435547933427,3.12795382936389
2,0.5,0.52,7,1,81,28,75,448,257,0,0,1.14038754784374,4.32706653337538
2,0.5,0.52,7,1,75,28,80,449,235,1,1,7.63299628089677,0.0352917970588917
2,0.5,0.52,7,1,95,23,83,431,121,0,0,4.4412476286552,1.33904784491134
2,0.5,0.52,7,1,75,29,79,449,89,1,1,0.931382959152882,4.10380695160562
2,0.5,0.52,7,1,88,26,78,440,615,1,1,13.4513155895582,3.15319934616715
2,0.5,0.52,7,1,82,36,101,413,279,1,1,13.3194976228333,2.97910222982161
2,0.5,0.52,7,1,90,24,75,443,199,1,1,3.88910611037431,1.867192586673
2,0.5,0.52,7,1,98,31,75,428,255,1,1,7.16291012321612,0.207664106151848
2,0.5,0.52,7,1,92,41,85,414,403,0,0,0.0214494894108186,3.59893660037966
2,0.5,0.52,7,1,79,52,76,425,577,0,0,8.06835705842541,7.61992461492962
2,0.5,0.52,7,1,94,47,270,221,519,1,1,7.19400160522617,0.271987003441107
2,0.5,0.52,7,1,93,29,97,413,281,1,1,4.2473434943634,1.7622441362426
2,0.5,0.52,7,0,89,54,106,383,327,0,0,7.66937076123311,0.286230753031443
2,0.5,0.52,7,0,75,25,93,439,203,0,0,4.37956774434011,1.41177702691074
2,0.5,0.52,7,0,82,23,89,438,243,1,1,10.8456790290597,1.37669636840982
2,0.5,0.52,7,0,104,27,82,419,299,1,1,13.7771099058564,3.0847929533753
2,0.5,0.52,7,0,100,32,81,419,239,1,1,7.97284124512465,0.0606452104168422
2,0.5,0.52,7,0,86,30,80,436,301,0,0,0.144287019686779,3.99980799865675
2,0.5,0.52,7,0,101,23,75,433,493,1,1,6.72628621081964,0.31745460125298
2,0.5,0.52,7,0,75,49,107,401,632,NaN,1,2.62370992612797,1.57697725622899
2,0.5,0.52,7,0,270,38,83,241,441,1,1,4.53767402176558,5.96837846020061
2,0.5,0.52,7,0,77,32,98,425,397,1,1,0.205890929332671,3.81246295589579
2,0.5,0.52,7,0,80,31,85,436,269,1,1,12.999672427483,2.62576473965538
2,0.5,0.52,7,0,81,53,90,408,115,1,1,1.24153529474456,3.48592145628011
2,0.5,0.52,7,0,85,50,77,420,253,1,1,7.08820676094216,0.39824173313524
2,0.5,0.52,7,0,85,39,84,424,313,0,0,4.46993434431219,1.65312154246917
2,0.5,0.52,7,0,91,30,91,420,285,1,1,3.95951844578391,1.61472894156925
2,0.5,0.52,7,0,102,25,82,423,225,1,1,1.29668079469785,2.93992571824285
2,0.5,0.52,7,0,87,35,78,432,229,0,0,7.71267036695741,7.37441517040611
2,0.5,0.52,7,0,78,51,95,408,347,1,1,7.36424500475304,0.168196782623728
2,0.5,0.52,7,0,79,23,75,455,433,1,1,11.479985505195,2.18510241684177
2,0.5,0.52,7,0,80,23,88,441,309,0,0,5.53620733032022,0.994780208588997
2,0.5,0.52,7,0,103,40,100,389,571,1,1,8.90082723467389,0.640428711561881
2,0.5,0.52,7,0,99,33,104,396,409,0,0,0.138746820120536,3.99413744330375
2,0.5,0.52,7,0,84,46,92,410,111,1,1,2.56412293045867,2.30691564394957
2,0.5,0.52,7,0,75,218,87,252,133,1,1,3.52378741590354,1.90597342790326
2,0.5,0.52,7,0,83,45,84,420,97,0,0,3.16835057643552,5.4052659634451
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
