subID,model,loss,condition,sample_size,n_params,m_noise1_fitted,m_noise1_min,m_noise1_max,m50_noise1_fitted,m50_noise1_min,m50_noise1_max,m_signal1_fitted,m_signal1_min,m_signal1_max,m50_signal1_fitted,m50_signal1_min,m50_signal1_max,v_signal1_fitted,v_signal1_min,v_signal1_max,v50_signal1_fitted,v50_signal1_min,v50_signal1_max,m_noise2_fitted,m_noise2_min,m_noise2_max,m50_noise2_fitted,m50_noise2_min,m50_noise2_max,m_signal2_fitted,m_signal2_min,m_signal2_max,m50_signal2_fitted,m50_signal2_min,m50_signal2_max,v_signal2_fitted,v_signal2_min,v_signal2_max,v50_signal2_fitted,v50_signal2_min,v50_signal2_max,B_fitted,B_min,B_max
63,subjectiveCue_0ndt_0.7coh,966.5970539954519,condition_65cue,394,13,0.0,0.0,10.0,5.8108084836844744,0.0,10.0,0.818863875858432,0.0,10.0,1.2975976661441213,0.0,10.0,0.9768708179147642,0.0,10.0,2.5710874055972566,0.0,10.0,0.0,0.0,10.0,2.10368237201791,0.0,10.0,6.385564744569488,0.0,10.0,0.09880874256593586,0.0,10.0,0.0,0.0,10.0,4.831593859826988,0.0,10.0,6.426849937672503,0.5,20.0
64,subjectiveCue_0ndt_0.7coh,638.4731748473705,condition_65cue,414,13,0.0,0.0,10.0,7.793028675828112,0.0,10.0,0.0,0.0,10.0,0.7232043166976183,0.0,10.0,5.484780864629226,0.0,10.0,3.6482954120088436,0.0,10.0,1.3639389850064225,0.0,10.0,2.906382218220581,0.0,10.0,0.0,0.0,10.0,3.6050651012297683,0.0,10.0,10.0,0.0,10.0,0.749003539676111,0.0,10.0,3.7441178815684655,0.5,15.0
65,subjectiveCue_0ndt_0.7coh,141.49349771147104,condition_65cue,418,13,0.0,0.0,10.0,7.0278691593371265,0.0,10.0,0.0,0.0,10.0,1.4915026876828632,0.0,10.0,7.144449685884481,0.0,10.0,1.15578217838674,0.0,10.0,0.5746312866882776,0.0,10.0,8.161037256452438,0.0,10.0,0.0,0.0,10.0,1.5252026629392699,0.0,10.0,10.0,0.0,10.0,5.83596470427048,0.0,10.0,4.294265769342411,0.5,20.0
66,subjectiveCue_0ndt_0.7coh,805.7837953937579,condition_65cue,418,13,0.0,0.0,10.0,5.527314650610741,0.0,10.0,0.15393061352581264,0.0,10.0,8.718894065832375,0.0,10.0,0.13756681522511602,0.0,10.0,1.2416859070599355,0.0,10.0,0.008587206833564004,0.0,10.0,8.481894277385333,0.0,10.0,0.0,0.0,10.0,5.784408910105812,0.0,10.0,1.2061437152699728,0.0,10.0,2.740109418949388,0.0,10.0,1.4516183325488434,0.5,20.0
67,subjectiveCue_0ndt_0.7coh,685.3242819108624,condition_65cue,377,13,0.0,0.0,10.0,1.917263569688151,0.0,10.0,0.0,0.0,10.0,5.825179958734069,0.0,10.0,4.396947042336859,0.0,10.0,3.18022038000891,0.0,10.0,0.09055008590097331,0.0,10.0,5.027640678507563,0.0,10.0,0.0,0.0,10.0,0.7433960140118598,0.0,10.0,6.276140961415854,0.0,10.0,2.6838457831119946,0.0,10.0,5.92747539295632,0.5,20.0
68,subjectiveCue_0ndt_0.7coh,717.7366254289667,condition_65cue,417,13,0.11185753089082726,0.0,10.0,2.8716497861417767,0.0,10.0,0.2585132931315329,0.0,10.0,0.5771403168221303,0.0,10.0,0.3951519009661499,0.0,10.0,1.1507566015440314,0.0,10.0,0.0,0.0,10.0,4.227592432239743,0.0,10.0,0.9786157646855479,0.0,10.0,0.8710081709602555,0.0,10.0,1.9454524667167963,0.0,10.0,3.8661668691232673,0.0,10.0,1.5141036184101289,0.5,20.0
69,subjectiveCue_0ndt_0.7coh,510.0671822241358,condition_65cue,418,13,0.17516539641338238,0.0,10.0,4.3374580805687915,0.0,10.0,0.27161488689791796,0.0,10.0,7.817330922479668,0.0,10.0,0.0,0.0,10.0,1.9131210785326673,0.0,10.0,0.10849296354400223,0.0,10.0,8.121220105365865,0.0,10.0,1.1523922907697792,0.0,10.0,8.354692236776728,0.0,10.0,0.0,0.0,10.0,3.6994173887571016,0.0,10.0,1.0075457076179664,0.5,20.0
70,subjectiveCue_0ndt_0.7coh,783.3744366053036,condition_65cue,418,13,0.0,0.0,10.0,0.43430646259280614,0.0,10.0,0.02591806233910981,0.0,10.0,4.243043996819656,0.0,10.0,0.3149811378127161,0.0,10.0,3.9472833333094934,0.0,10.0,0.1181956153583239,0.0,10.0,7.354789206405984,0.0,10.0,0.0,0.0,10.0,5.620517021855479,0.0,10.0,0.14835245888169116,0.0,10.0,1.401106787453954,0.0,10.0,1.0683481982516287,0.5,20.0
71,subjectiveCue_0ndt_0.7coh,202.79813566499658,condition_65cue,415,13,0.0,0.0,10.0,1.393239523798226,0.0,10.0,0.0,0.0,10.0,4.048756685994645,0.0,10.0,3.6089150603046183,0.0,10.0,5.131254668793636,0.0,10.0,0.0,0.0,10.0,7.583104917418559,0.0,10.0,0.03596992854929763,0.0,10.0,6.746117862526911,0.0,10.0,9.4063567812529,0.0,10.0,7.134862814037332,0.0,10.0,3.4871610320386317,0.5,20.0
72,subjectiveCue_0ndt_0.7coh,769.3447995870547,condition_65cue,418,13,0.0,0.0,10.0,5.861984475615985,0.0,10.0,0.0,0.0,10.0,8.3086831961733,0.0,10.0,0.5854979978931808,0.0,10.0,7.32939597022385,0.0,10.0,0.06191797810217612,0.0,10.0,7.738412832622519,0.0,10.0,0.03126091341128616,0.0,10.0,8.076051440674227,0.0,10.0,1.0806856988330913,0.0,10.0,8.09868751496558,0.0,10.0,1.3931841109088836,0.5,20.0
73,subjectiveCue_0ndt_0.7coh,414.5848356720794,condition_65cue,418,13,0.0,0.0,10.0,3.613248744796741,0.0,10.0,0.0,0.0,10.0,7.921821039245352,0.0,10.0,5.6208235074260555,0.0,10.0,7.07609976605598,0.0,10.0,0.0,0.0,10.0,7.9361351754707465,0.0,10.0,0.0,0.0,10.0,4.91817185396335,0.0,10.0,10.0,0.0,10.0,9.83372949834732,0.0,10.0,3.8276921395272376,0.5,15.0
75,subjectiveCue_0ndt_0.7coh,658.0602741592431,condition_65cue,379,13,0.0,0.0,10.0,1.102134535535379,0.0,10.0,0.07480304266864084,0.0,10.0,6.470156982450382,0.0,10.0,5.171190443039379,0.0,10.0,5.684969862022449,0.0,10.0,0.002323843749908485,0.0,10.0,4.779602933826882,0.0,10.0,0.0,0.0,10.0,3.463231662666521,0.0,10.0,6.811395668698802,0.0,10.0,9.918952413751384,0.0,10.0,5.570056727387147,0.5,15.0
76,subjectiveCue_0ndt_0.7coh,1226.7071176416994,condition_65cue,413,13,3.21207263347402,0.0,10.0,9.206079139798867,0.0,10.0,3.1385843651663077,0.0,10.0,0.4565700892265925,0.0,10.0,0.0,0.0,10.0,0.08227462906030336,0.0,10.0,0.8104379630053872,0.0,10.0,6.6445868317585,0.0,10.0,6.4235782204735665,0.0,10.0,3.2840467950285994,0.0,10.0,0.0,0.0,10.0,2.3551865269287333,0.0,10.0,8.25599967965362,0.5,15.0
77,subjectiveCue_0ndt_0.7coh,405.951784769297,condition_65cue,417,13,0.0,0.0,10.0,3.3860959922764193,0.0,10.0,0.0,0.0,10.0,9.20952693959351,0.0,10.0,3.668104499679679,0.0,10.0,3.5694580913740612,0.0,10.0,0.0,0.0,10.0,4.863762337826496,0.0,10.0,0.0,0.0,10.0,2.759843000318078,0.0,10.0,10.0,0.0,10.0,6.498431276994649,0.0,10.0,3.3863854731342578,0.5,15.0
